,0
0,92.05673674905819
1,98.04408595832734
2,104.53946887296884
3,100.74137054524286
4,92.06685129030367
5,99.69510590636129
6,104.59822082441326
7,90.75766215766708
8,94.9912933261888
9,87.53045454451421
10,104.4093932282326
11,99.14609226890128
12,103.60962877007066
13,100.80703590843322
14,96.20091087761263
15,91.22346691490303
16,91.94765776875911
17,98.22311562259145
18,89.511049850963
19,107.23861063504599
20,113.91529912614904
21,93.02190886752913
22,101.81226452436586
23,88.08333840907957
24,99.93960064489663
25,102.49697477398274
26,99.2841321756303
27,100.79183300621784
28,94.33599313257278
29,95.93520229077197
30,94.74203750711528
31,99.23083475608627
32,98.74663313905904
33,95.29518881947288
34,100.68235182871892
35,95.8299427861192
36,93.58021175352964
37,98.20978894982622
38,99.61004294683913
39,95.62077442821284
40,98.98984185855754
41,100.25979962983442
42,93.22690412894028
43,92.77162126799482
44,102.64235841161874
45,97.02711620386327
46,98.23353384416372
47,93.98579234128422
48,96.43064310632208
49,93.76361718846972
50,106.59382795038259
51,94.85640598295865
52,92.4849756639574
53,97.98160016146858
54,93.12484624425815
55,90.42386871784561
56,95.00861432658027
57,92.28968541716209
58,94.25112211292819
59,97.64178681659664
60,93.52293309914263
61,90.0023603456207
62,92.99408180475268
63,98.66423799515977
64,93.76599307981888
65,100.80589132726683
66,93.06098344045235
67,97.70133939190895
68,107.81594681071451
69,94.21090928051554
70,95.2022673375543
71,97.6870218007648
72,99.27823952349749
73,91.31207548008356
74,93.63094375821655
75,103.55305654760011
76,104.18709851436802
77,98.40244013823322
78,94.18852157127105
79,95.44544146983972
80,98.01599328205539
81,89.1774152668693
82,98.2999105566515
83,92.64226902523703
84,93.44862013730945
85,92.9682351039906
86,102.68696454676895
87,98.97163721085391
88,102.12538706624703
89,90.88382256393345
90,94.00594548317432
91,94.38105354211714
92,98.93676981605152
93,93.68177970951828
94,95.93717392872233
95,88.55796257862801
96,87.9173583050964
97,113.7737906732918
98,98.76748382087318
99,106.02596391475853
100,91.78047904880978
101,100.5107188077816
102,109.2360388923181
103,93.57486606487069
104,87.4797228278273
105,90.12419360805805
106,90.31011336093195
107,102.54177004654939
108,92.91421730545792
109,98.28665131928913
110,93.69904076354656
111,94.1711479778392
112,93.25317361063331
113,99.90397973325153
114,105.82220545631807
115,93.88138569431416
116,107.18787299819
117,97.95988150403241
118,98.9588627981334
119,90.57447700611075
120,100.01649212389964
121,95.93632021061458
122,88.35395230171989
123,98.19335936781367
124,96.04256774177486
125,96.90978640327108
126,93.85856807323559
127,92.0658241266936
128,95.86230687832979
129,95.88898960995502
130,97.7881529381971
131,103.70587939203506
132,92.51771308924783
133,95.56334169754209
134,101.25125464366063
135,90.43605261990817
136,91.69968854816224
137,98.13975576383609
138,90.40325785600794
139,86.68076743062834
140,85.06098393721172
141,98.51806960384104
142,89.70443142732283
143,88.44417124338715
144,98.35772404564798
145,94.74482510284491
146,94.279764020623
147,96.22860689070264
148,94.99393351348996
149,99.45803889045646
150,93.9354173525485
151,97.30339249412582
152,97.45462457285119
153,95.32764534030773
154,99.43068483865217
155,97.67907021900157
156,101.7884066019416
157,94.58864757616489
158,94.20976615578974
159,95.98163438871009
160,98.28391072249971
161,87.39351854457414
162,95.46059816486016
163,104.38161489607879
164,97.21590002419626
165,100.20884452332592
166,99.5694921754269
167,95.24556889598105
168,92.34102542407064
169,104.93253727331994
170,98.52726806893104
